시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,lat,lon,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경기도,수원시,시도,정자로,정자로,3,경기도 수원시 장안구 정자로 109-2,경기도 수원시 장안구 정자동 487-9,37.30265393,126.9889672,99,2,Y,492,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정자로,정자로,3,,경기도 수원시 장안구 천천동 488,37.30090395,126.9822528,99,2,Y,493,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정자로,정자로,3,,경기도 수원시 장안구 천천동 486,37.30206594,126.9804253,99,2,Y,494,1,4,5,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정자로,정자로,3,경기도 수원시 장안구 정자로19번길 13,경기도 수원시 장안구 천천동 570-2,37.3009753,126.978169,99,1,Y,495,1,3,4,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정자로,정자로,3,경기도 수원시 장안구 정자로19번길 13,경기도 수원시 장안구 천천동 570-1,37.3009753,126.978169,99,2,Y,496,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정자로19번길,정자로19번길,3,경기도 수원시 장안구 하률로46번길 17,경기도 수원시 장안구 천천동 566,37.30202595,126.9793126,99,2,N,497,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하률로12번길,하률로12번길,3,경기도 수원시 장안구 하률로12번길 86,경기도 수원시 장안구 천천동 571-5,37.30091719,126.9772554,99,2,N,498,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하률로12번길,하률로12번길,3,,경기도 수원시 장안구 천천동 575,37.30059528,126.9758021,99,2,N,499,1,4,99,황색,1+1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하률로,하률로,3,경기도 수원시 장안구 하률로30번길 22,경기도 수원시 장안구 천천동 557,37.30174536,126.9749704,99,2,Y,500,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하률로,하률로,3,경기도 수원시 장안구 하률로30번길 22,경기도 수원시 장안구 천천동 557,37.30174536,126.9749704,99,2,Y,501,1,3,2,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하률로,하률로,3,경기도 수원시 장안구 하률로30번길 22,경기도 수원시 장안구 천천동 557,37.30174536,126.9749704,99,2,Y,502,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하률로,하률로,3,경기도 수원시 장안구 하률로30번길 22,경기도 수원시 장안구 천천동 557,37.30174536,126.9749704,99,2,Y,503,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,천천로,천천로,3,경기도 수원시 장안구 천천로 138,경기도 수원시 장안구 천천동 81-4,37.30314055,126.9827127,99,2,Y,504,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,상률로,상률로,3,,경기도 수원시 장안구 율전동 120-4,37.30609134,126.970983,99,2,N,505,1,3,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,21:00,10:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,상률로,상률로,3,,경기도 수원시 장안구 천천동 580,37.30553359,126.9744461,99,1,N,506,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,상률로,상률로,3,경기도 수원시 장안구 상률로 108,경기도 수원시 장안구 천천동 30,37.30553464,126.9777877,99,2,N,507,1,3,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,상률로,상률로,3,,경기도 수원시 장안구 천천동 17-1,37.30514736,126.9800296,99,1,N,508,1,3,99,황색,1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,천천로,천천로,3,,경기도 수원시 장안구 이목동 349-14,37.30622891,126.9817325,99,2,Y,509,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,천천로,천천로,3,경기도 수원시 장안구 천천로 203,경기도 수원시 장안구 이목동 348-2,37.30957457,126.9781773,99,2,Y,510,1,4,5,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,이목로,이목로,3,,경기도 수원시 장안구 이목동 919-1,37.30976109,126.982758,99,2,Y,511,1,3,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,이목로,이목로,3,,경기도 수원시 장안구 정자동 944-3,37.3099507,126.9852283,99,1,Y,512,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,송원로,송원로,3,,경기도 수원시 장안구 조원동 879,37.30484299,127.0103039,99,2,N,513,1,3,4,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로976번길,경수대로976번길,3,경기도 수원시 장안구 만석로 253,경기도 수원시 장안구 송죽동 418-15,37.3084495,127.0037108,99,2,N,514,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수일로,수일로,3,,경기도 수원시 장안구 송죽동 64-2,37.30845632,127.0041115,99,2,N,515,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수일로,수일로,3,경기도 수원시 장안구 수일로 135,경기도 수원시 장안구 송죽동 68,37.30880354,127.0064619,99,2,N,516,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수일로,수일로,3,,경기도 수원시 장안구 조원동 198-11,37.30687042,127.0078676,99,2,N,517,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수일로,수일로,3,,경기도 수원시 장안구 조원동 911,37.30695125,127.0122555,99,2,N,518,1,3,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수일로,수일로,3,,경기도 수원시 장안구 조원동 842-1,37.30534736,127.0130336,99,2,Y,519,1,4,5,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수일로,수일로,3,경기도 수원시 장안구 수일로 229,경기도 수원시 장안구 조원동 50,37.30623303,127.0148065,99,2,N,520,1,4,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수일로,수일로,3,,경기도 수원시 장안구 조원동 345-2,37.30495948,127.0172521,99,1,N,521,1,3,99,황색,1+1+1,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수일로,수일로,3,,경기도 수원시 장안구 조원동 455-9,37.30404015,127.0194514,99,2,N,522,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,17:00,7:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,만석로,만석로,3,경기도 수원시 장안구 만석로 203,경기도 수원시 장안구 송죽동 470,37.30457924,127.0007798,99,1,Y,523,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,화산로,화산로,3,,경기도 수원시 장안구 천천동 262-4,37.29731702,126.9778439,99,2,Y,524,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,화산로,화산로,3,,경기도 수원시 장안구 율전동 303-2,37.29987391,126.9696209,99,2,Y,525,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,대평로90번길,대평로90번길,3,경기도 수원시 장안구 대평로90번길 19,경기도 수원시 장안구 정자동 872-2,37.29713102,126.9937659,99,2,Y,526,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금당로39번길,금당로39번길,3,,경기도 수원시 장안구 조원동 858,37.30389633,127.0168346,99,2,N,527,1,3,99,황색,1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,고화로,고화로,3,경기도 수원시 팔달구 고화로 127,경기도 수원시 팔달구 화서동 60-16,37.28064415,127.0064654,99,1,N,528,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 장안구 율전동 557-28,37.301701,126.9631797,99,2,Y,529,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로697번길,덕영대로697번길,3,,경기도 수원시 팔달구 화서동 667,37.28506515,126.9911431,99,2,N,530,1,4,99,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로743번길,경수대로743번길,3,,경기도 수원시 팔달구 매향동 10-94,37.28698353,127.0210039,99,1,N,531,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,팔달산로,팔달산로,3,,경기도 수원시 팔달구 고등동 산 1-9,37.27646075,127.0093653,99,2,N,532,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수성로35번길,수성로35번길,3,,경기도 수원시 권선구 구운동 892,37.2842338,126.9762809,99,2,N,533,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,일월천로16번길,일월천로16번길,3,경기도 수원시 권선구 일월천로16번길 30,경기도 수원시 권선구 구운동 911-5,37.28350088,126.9748828,99,2,N,534,1,3,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,일월천로,일월천로,3,경기도 수원시 권선구 일월천로 14,경기도 수원시 권선구 구운동 907-1,37.28340267,126.9730673,99,2,N,535,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,일월천로,일월천로,3,,경기도 수원시 장안구 천천동 445-6,37.28598169,126.9758405,99,2,N,536,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,여기산로,여기산로,3,,경기도 수원시 권선구 구운동 545,37.28001747,126.9784811,99,2,N,537,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,18:30,7:30,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,율전로,율전로,3,경기도 수원시 장안구 율전로101번길 73,경기도 수원시 장안구 율전동 600,37.29772458,126.966773,99,2,N,538,1,4,99,황색,1+1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서호동로,서호동로,3,경기도 수원시 권선구 서호동로 26,경기도 수원시 권선구 서둔동 46-4,37.26840141,126.9911274,99,1,N,539,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서호로,서호로,3,,경기도 수원시 권선구 서둔동 103-14,37.26790023,126.9880567,99,2,N,540,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서둔로,서둔로,3,,경기도 수원시 권선구 서둔동 157-5,37.26951169,126.979533,99,2,Y,541,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,Y,21:00,7:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하탑로,하탑로,3,경기도 수원시 권선구 탑동로 2,경기도 수원시 권선구 탑동 845-1,37.26912664,126.9755466,99,2,Y,542,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하탑로,하탑로,3,경기도 수원시 권선구 하탑로9번길 4,경기도 수원시 권선구 탑동 819-1,37.26861323,126.9728772,99,2,Y,543,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,탑동로,탑동로,3,경기도 수원시 권선구 상탑로 33,경기도 수원시 권선구 탑동 811-2,37.27128711,126.9749005,99,2,N,544,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,17:00,7:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서둔로,서둔로,3,,경기도 수원시 권선구 탑동 721-1,37.27023246,126.9792622,99,2,N,545,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,15:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,탑동로,탑동로,3,경기도 수원시 권선구 탑동로57번길 2,경기도 수원시 권선구 탑동 749-7,37.27411203,126.9736735,99,1,N,546,1,3,2,녹색+황색+적색,37+3+60,2,2,1,Y,22:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금호로,금호로,3,,경기도 수원시 권선구 탑동 5-19,37.27573724,126.9768702,99,2,Y,547,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금호로,금호로,3,,경기도 수원시 권선구 탑동 891,37.27493446,126.9731722,99,2,Y,548,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금호로,금호로,3,,경기도 수원시 권선구 호매실동 5-10,37.27193018,126.960512,99,2,Y,549,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서수원로,서수원로,3,,경기도 수원시 권선구 금곡동 231-131,37.2747941,126.9569024,99,2,Y,550,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,서수원로,서수원로,3,,경기도 수원시 권선구 금곡동 10-1,37.2791812,126.9546221,99,2,N,551,1,4,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,율전로63번길,율전로63번길,3,경기도 수원시 장안구 율전로101번길 73,경기도 수원시 장안구 율전동 600,37.29772458,126.966773,99,2,N,552,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,율전로,율전로,3,경기도 수원시 장안구 율전로101번길 73,경기도 수원시 장안구 율전동 600,37.29772458,126.966773,99,2,N,553,1,3,99,황색,1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금곡로,금곡로,3,,경기도 수원시 권선구 금곡동 538-8,37.27337063,126.9379841,99,1,Y,554,1,3,4,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금곡로,금곡로,3,,경기도 수원시 권선구 금곡동 681-2,37.27176668,,99,2,Y,555,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,칠보로,칠보로,3,,경기도 수원시 권선구 호매실동 1429-1,37.26634849,126.9497938,99,2,Y,556,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,칠보로,칠보로,3,,경기도 수원시 권선구 호매실동 438-1,37.26592706,126.9545967,99,2,Y,557,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,,경기도 수원시 권선구 대황교동 31-11,37.23040773,127.0217002,99,2,Y,558,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,센트럴타운로,센트럴타운로,3,,경기도 수원시 영통구 이의동 1381-2,37.29034368,127.0540811,99,2,Y,559,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,칠보로,칠보로,3,,경기도 수원시 권선구 호매실동 36-5,37.26954237,126.9602879,99,2,Y,560,1,4,5,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매실로,매실로,3,,경기도 수원시 권선구 호매실동 84-14,37.26856854,126.9583155,99,2,Y,561,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매실로,매실로,3,,경기도 수원시 권선구 호매실동 391-1,37.26779317,126.957042,99,2,Y,562,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매실로,매실로,3,,경기도 수원시 권선구 호매실동 404-18,37.26743157,126.9540884,99,2,Y,563,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매실로,매실로,3,,경기도 수원시 권선구 호매실동 454-1,37.26737693,126.9527017,99,2,Y,564,1,4,2,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매곡로,매곡로,3,,경기도 수원시 권선구 호매실동 1428-2,37.26709671,126.9506163,99,2,Y,565,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금호로,금호로,3,,경기도 수원시 권선구 금곡동 245-75,37.26876587,126.9560041,99,2,N,566,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금호로,금호로,3,,경기도 수원시 권선구 금곡동 241-2,37.26971264,126.9577849,99,2,N,567,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,금호로,금호로,3,,경기도 수원시 권선구 금곡동 812-5,37.2704069,126.9590134,99,2,Y,568,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,삼천병마로,삼천병마로,3,,경기도 수원시 권선구 오목천동 950,37.24132291,126.9626254,99,2,N,569,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,삼천병마로,삼천병마로,3,,경기도 수원시 권선구 오목천동 460-5,37.24245834,126.963008,99,2,N,570,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,오목천로,오목천로,3,,경기도 수원시 권선구 오목천동 431-10,37.2400714,126.9654548,99,2,Y,571,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,오목천로,오목천로,3,,경기도 수원시 권선구 오목천동 207-11,37.24021699,126.9702557,99,2,Y,572,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로,호매실로,3,경기도 수원시 권선구 호매실로 46,경기도 수원시 권선구 탑동 905,37.25610538,126.9683295,99,2,Y,573,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로,호매실로,3,,경기도 수원시 권선구 고색동 1185-2,37.25590408,126.9707336,99,2,Y,574,1,4,5,녹색화살표/적색+황색+녹색+황색+적색,20+3+60+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,세권로,세권로,3,,경기도 수원시 권선구 권선동 1111,37.25701568,127.0185619,99,2,Y,575,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,23:00,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,당진로,당진로,3,,경기도 수원시 권선구 당수동 232-14,37.29059054,126.940394,99,2,Y,576,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,세화로168번길,세화로168번길,3,,경기도 수원시 권선구 서둔동 373,37.26781995,126.9977523,99,2,N,577,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,매영로,매영로,3,,경기도 수원시 영통구 영통동 1076,37.24927318,127.0745782,99,2,Y,578,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수인로9번길,수인로9번길,3,경기도 수원시 권선구 수인로9번길 52,경기도 수원시 권선구 서둔동 294-3,37.26867924,126.9970807,99,2,N,579,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로,호매실로,3,,경기도 수원시 권선구 탑동 912,37.2580125,126.9707327,99,2,Y,580,1,4,99,황색,1+1+1+1,2,2,1,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,호매실로,호매실로,3,경기도 수원시 권선구 호매실로 22-65,경기도 수원시 권선구 탑동 615-2,37.25915223,126.9703719,99,2,Y,581,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,Y,18:00,7:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,오목천로,오목천로,3,,경기도 수원시 권선구 오목천동 434-3,37.24009811,126.9644518,99,2,Y,582,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
