시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,lat,lon,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로 343,경기도 수원시 팔달구 북수동 274-7,수원-1041,1,,N,37.28394311,127.0173638,2,4.4,5.1,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,,경기도 수원시 팔달구 북수동 303-1,수원-1042,3,,N,37.28198328,127.0177777,2,5,44.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로 317,경기도 수원시 팔달구 남수동 130-1,수원-1043,3,,N,37.28166481,127.0179085,2,2.9,41.4,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,,경기도 수원시 팔달구 지동 428,수원-1044,3,,N,37.27779334,127.0190623,2,4.4,44.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,,경기도 수원시 팔달구 지동 434,수원-1045,3,,N,37.27754104,127.019175,2,4.7,45.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로264번길 7-7,경기도 수원시 팔달구 지동 407,수원-1046,3,,N,37.27711978,127.0196295,2,3.8,44.6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로255번길 1,경기도 수원시 팔달구 영동 28-1,수원-1047,3,,N,37.27621622,127.0190938,2,3.9,45.2,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 중부대로 23,경기도 수원시 팔달구 영동 35-3,수원-1048,3,,N,37.27537904,127.0193699,3,4,45.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 중부대로 30,경기도 수원시 팔달구 인계동 765-12,수원-1049,3,,N,37.27511179,127.0201499,3,3.4,45.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로 245,경기도 수원시 팔달구 영동 35-8,수원-1050,1,,N,37.27547819,127.0193692,1,1.2,6.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로 246,경기도 수원시 팔달구 지동 418-3,수원-1051,1,,N,37.27549938,127.0201474,1,1.2,6.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로 225-1,경기도 수원시 팔달구 구천동 1-35,수원-1052,3,,N,37.27394353,127.0188037,2,3.1,54.6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로 230,경기도 수원시 팔달구 인계동 769-8,수원-1053,3,,N,37.27386561,127.0195938,3,3.7,74,N,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로 209,경기도 수원시 팔달구 구천동 46-21,수원-1054,3,,N,37.27257897,127.0179552,2,3.6,45.8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,,경기도 수원시 팔달구 인계동 934-5,수원-1055,1,,N,37.27223405,127.0186665,1,4,5,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,,경기도 수원시 팔달구 매교동 229-10,수원-1056,3,,N,37.27117997,127.0177305,3,4,58,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 정조로 703,경기도 수원시 팔달구 매교동 137-1,수원-1057,3,,N,37.27105368,127.0174799,3,4.5,49,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,,경기도 수원시 팔달구 구천동 97-2,수원-1058,1,,N,37.27173866,127.0172796,1,2,7,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,,경기도 수원시 팔달구 매교동 224-51,수원-1059,1,,N,37.27129709,127.0178658,1,2,7,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 수원천로 157,경기도 수원시 팔달구 매교동 124-1,수원-1060,3,,N,37.26835016,127.0154332,3,2.3,38.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 팔달구 효원로 119,경기도 수원시 팔달구 매교동 164-1,수원-1061,3,,N,37.26594184,127.0150426,2,3,59.2,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 권선구 세권로 55,경기도 수원시 권선구 세류동 473-1,수원-1062,3,,N,37.2591814,127.0106653,2,2.7,27.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,수원천로,경기도 수원시 권선구 세권로 50,경기도 수원시 권선구 세류동 360-2,수원-1063,3,,N,37.25908757,127.009775,2,2.6,47.2,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,연무로,,경기도 수원시 장안구 영화동 380-140,수원-1064,1,,N,37.2964886,127.025337,2,2.3,8.7,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,영화로,,경기도 수원시 장안구 정자동 84-2,수원-1065,2,,N,37.29390475,127.0058368,2,5.4,13.8,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,영화로,,경기도 수원시 장안구 정자동 84-2,수원-1066,1,,N,37.29390475,127.0058368,1,5,4.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,영화로,,경기도 수원시 장안구 정자동 84-2,수원-1067,1,,N,37.29390475,127.0058368,2,5.5,6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,영화로,,경기도 수원시 장안구 정자동 84-2,수원-1068,1,,N,37.29390475,127.0058368,2,6.1,5.1,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,영화로,,경기도 수원시 장안구 정자동 84-2,수원-1069,1,,N,37.29390475,127.0058368,2,3.9,12.8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,영화로,,경기도 수원시 장안구 영화동 370-2,수원-1070,1,,N,37.29148094,127.0075847,1,3.8,5.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,영화로,,경기도 수원시 장안구 영화동 382-3,수원-1071,1,,N,37.28829119,127.0100316,1,2.6,11.5,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 장안구 율전동 303-2,수원-1072,1,,N,37.29987391,126.9696209,2,3.2,11.9,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 장안구 율전동 303-4,수원-1073,1,,N,37.29967564,126.9694743,2,4.5,8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,경기도 수원시 장안구 율전로 112,경기도 수원시 장안구 율전동 304-16,수원-1074,1,,N,37.29924233,126.969538,2,7.7,7.1,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 장안구 율전동 304-13,수원-1075,1,,N,37.2989277,126.9691702,2,3.6,6.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 장안구 율전동 305-1,수원-1076,1,,N,37.29875649,126.9691138,2,3.7,6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,경기도 수원시 장안구 율전로 104,경기도 수원시 장안구 율전동 298-6,수원-1077,1,,N,37.29858272,126.9691816,2,3.4,6.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 장안구 율전동 305-18,수원-1078,1,,N,37.29828791,126.9689223,2,3.7,9.2,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 장안구 율전동 379-6,수원-1079,1,,N,37.29651257,126.9678404,2,4.1,5.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 장안구 율전동 414-58,수원-1080,1,,N,37.29570126,126.9665325,2,3,5.8,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 산29,수원-1081,1,,N,37.29548494,126.9663183,3,6.3,12.1,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 229-15,수원-1082,3,,N,37.29523119,126.9618411,2,6.3,12.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 156-1,수원-1083,1,,N,37.29784323,126.9592343,4,6,19.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 174-12,수원-1084,1,,N,37.29659146,126.9610621,6,6.2,18.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 229-21,수원-1085,3,,N,37.29551046,126.9617056,2,5.9,15,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 243-22,수원-1086,3,,N,37.29517673,126.960702,2,5.2,10.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,경기도 수원시 권선구 율전로 9,경기도 수원시 권선구 입북동 243-11,수원-1087,1,,N,37.29524415,126.9604497,3,4.4,9.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,경기도 수원시 권선구 율전로 2,경기도 수원시 권선구 입북동 251-8,수원-1088,4,,N,37.29478956,126.9595955,3,3.2,7.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,경기도 수원시 권선구 율전로 17-9,경기도 수원시 권선구 입북동 243-5,수원-1089,1,,N,37.2954084,126.9608886,1,4,3.3,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 247-3,수원-1090,1,,N,37.29512244,126.9600592,1,4.2,12,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 174-12,수원-1091,1,,N,37.29659146,126.9610621,1,1.3,5.2,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,율전로,,경기도 수원시 권선구 입북동 193-5,수원-1092,1,,N,37.29576407,126.9656979,1,2.4,6.3,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,창훈로,경기도 수원시 장안구 창룡대로 191,경기도 수원시 장안구 연무동 246-22,수원-1093,1,,N,37.29264175,127.0308695,2,1.5,5.4,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,창훈로,,경기도 수원시 장안구 영화동 3-2,수원-1094,1,,N,37.29773177,127.0265893,2,2,8.9,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장로,경기도 수원시 장안구 파장로 114,경기도 수원시 장안구 파장동 570-24,수원-1095,1,,N,37.30874041,126.9894564,2,4.6,6.8,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장로,경기도 수원시 장안구 파장로100번길 2,경기도 수원시 장안구 파장동 572-6,수원-1096,1,,N,37.30778193,126.9908509,2,6.7,5.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장로,경기도 수원시 장안구 장안로 272-9,경기도 수원시 장안구 정자동 537-2,수원-1097,1,,N,37.30650539,126.9916494,2,5.9,9,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장로,경기도 수원시 장안구 파장로 74,경기도 수원시 장안구 파장동 581-1,수원-1098,1,,N,37.3062486,126.9927231,2,3,6.5,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장로,경기도 수원시 장안구 파장로68번길 2,경기도 수원시 장안구 파장동 582-30,수원-1099,2,,N,37.30601739,126.9934581,2,3.5,7.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장로,,경기도 수원시 장안구 파장동 589-6,수원-1100,2,,N,37.30589274,126.9938201,2,2.9,7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장로,경기도 수원시 장안구 파장로54번길 1,경기도 수원시 장안구 파장동 590-8,수원-1101,1,,N,37.3058069,126.9948249,3,4.8,8.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,파장로,경기도 수원시 장안구 파장로46번길 2,경기도 수원시 장안구 파장동 599,수원-1102,99,,N,37.30564103,126.9960899,2,2.6,4.9,N,,,,,Y,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,화서문로,,경기도 수원시 장안구 영화동 375-18,수원-1103,1,,N,37.28559722,127.0082497,2,7.3,20.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,화서문로,,경기도 수원시 팔달구 화서동 22-3,수원-1104,1,,N,37.28531786,127.0089713,2,5.1,5.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,화서문로,,경기도 수원시 팔달구 신풍동 117-1,수원-1105,1,,N,37.28512859,127.0099186,2,4,6.5,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,화서문로,경기도 수원시 팔달구 신풍로 47,경기도 수원시 팔달구 신풍동 32-1,수원-1106,1,,N,37.28529981,127.0140836,2,4,5,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,화서문로,경기도 수원시 팔달구 정조로 869-1,경기도 수원시 팔달구 신풍동 1,수원-1107,1,,N,37.28565657,127.0153561,2,3.6,7.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,화서문로,,경기도 수원시 팔달구 북수동 173-1,수원-1108,1,,N,37.2857318,127.0157035,2,6.6,7.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 호매실동 1018-6,수원-1109,1,,N,37.26148577,126.9565385,4,8.1,36.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 호매실동 1018-9,수원-1110,1,,N,37.26143196,126.9572036,6,10.1,42.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 호매실동 1116-6,수원-1111,4,,N,37.26115504,126.9639,9,9.6,28.9,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 호매실동 301-117,수원-1112,4,,N,37.26123624,126.9642268,9,9.9,31.8,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 탑동 624-2,수원-1113,4,,N,37.25970705,126.973088,9,8.2,27.1,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 고색동 894-28,수원-1114,4,,N,37.25943684,126.9735052,9,7.7,28.3,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 고색동 894-59,수원-1115,1,,N,37.25801481,126.9808667,1,3.3,9.4,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 308-6,경기도 수원시 권선구 고색동 14-40,수원-1116,1,,N,37.25802132,126.9857843,7,5.9,29,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 고색동 14-38,수원-1117,1,,N,37.25793456,126.9859507,2,6.9,24.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 고색동 7-182,수원-1118,1,,N,37.25737592,126.9859846,2,3.3,12.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 385,경기도 수원시 권선구 서둔동 24-30,수원-1119,3,,N,37.2615178,126.9939367,4,4.2,32.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 서둔동 24-75,수원-1120,1,,N,37.2612422,126.9937283,1,3,5.9,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 평동 13-201,수원-1121,4,,N,37.26151264,126.995701,8,7.6,29.9,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 평동 17-9,수원-1122,4,,N,37.26184603,126.9958701,9,8.2,39.2,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 평동 175-50,수원-1123,3,,N,37.26287335,126.9991167,3,3.9,33.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 평동 175-52,수원-1124,1,,N,37.26287336,126.9993647,1,4.6,5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 세류동 175-6,수원-1125,3,,N,37.26417991,127.0024761,3,5.7,52.5,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 세류동 225-23,수원-1126,1,,N,37.26363018,127.0076732,9,8.7,41.4,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 세류동 227-12,수원-1127,1,,N,37.26343194,127.0079437,8,10.1,31.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로536번길 6,경기도 수원시 권선구 세류동 90-10,수원-1128,1,,N,37.26310839,127.0099181,8,8.8,30.1,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로537번길 2,경기도 수원시 권선구 세류동 318,수원-1129,1,,N,37.26337258,127.010593,7,8.4,25,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 세류동 320-2,수원-1130,1,,N,37.2630713,127.011833,7,6.1,26.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 555,경기도 수원시 권선구 세류동 491-1,수원-1131,1,,N,37.26306534,127.0125912,7,5.9,25.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 568-24,경기도 수원시 권선구 세류동 173-2,수원-1132,1,,N,37.26154518,127.0133679,1,4.2,6.9,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 정조로 613-15,경기도 수원시 권선구 세류동 145-5,수원-1133,1,,N,37.26286437,127.0141376,8,7.8,26,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 세류동 146-9,수원-1134,1,,N,37.2626566,127.0145047,8,8.1,25.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 592,경기도 수원시 권선구 세류동 155-12,수원-1135,1,,N,37.26189019,127.0161738,7,6.7,25.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 권선구 세류동 841-1,수원-1136,1,,N,37.26143069,127.0188333,8,8.5,25.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 세지로 110,경기도 수원시 권선구 권선동 964-24,수원-1137,1,,N,37.26142542,127.0193571,7,8,23,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 638,경기도 수원시 권선구 권선동 965-9,수원-1138,1,,N,37.26050363,127.0209981,7,7.8,23.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 645,경기도 수원시 권선구 권선동 963-4,수원-1139,1,,N,37.26068833,127.0220909,7,7.1,24.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 장다리로 118,경기도 수원시 권선구 권선동 962-7,수원-1140,1,,N,37.2605554,127.0226556,7,7.8,23.9,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 655,경기도 수원시 권선구 권선동 962-5,수원-1141,1,,N,37.26044978,127.0232878,1,4.1,5.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 경수대로 373,경기도 수원시 권선구 권선동 968,수원-1142,1,,N,37.25984608,127.023348,7,9.8,29.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 경수대로 374,경기도 수원시 권선구 권선동 1007,수원-1143,1,Y,N,37.25966006,127.0241611,7,10.8,30.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 693,경기도 수원시 권선구 권선동 1020-9,수원-1144,1,,N,37.259411,127.0272414,6,9.8,23.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 704,경기도 수원시 권선구 권선동 1028-4,수원-1145,1,,N,37.25857645,127.0281826,7,8.4,23.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 708,경기도 수원시 권선구 권선동 1027,수원-1146,1,,N,37.25838865,127.028556,2,3.3,6.6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권광로 119,경기도 수원시 권선구 권선동 1022-5,수원-1147,1,,N,37.25861166,127.0302349,7,8,26.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권광로 116,경기도 수원시 권선구 권선동 1025,수원-1148,1,,N,37.25792827,127.0306564,7,7.9,25.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 744,경기도 수원시 권선구 권선동 1159,수원-1149,3,,N,37.25746642,127.0323959,6,8.2,23.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 756,경기도 수원시 권선구 권선동 1165-1,수원-1150,1,,N,37.25714678,127.033627,7,8.4,23.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 권선구 권선로 782,경기도 수원시 권선구 권선동 1171-4,수원-1151,4,,N,37.25637321,127.0363383,7,5.8,26.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 영통구 권선로 786,경기도 수원시 영통구 매탄동 1180,수원-1152,4,,N,37.2562221,127.0368805,7,5.8,25.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 영통구 권선로 802,경기도 수원시 영통구 매탄동 1175-4,수원-1153,1,,N,37.25566017,127.0384063,6,8.1,24.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 영통구 권선로 820,경기도 수원시 영통구 매탄동 1174-8,수원-1154,4,,N,37.25447348,127.0392142,8,6.3,28.2,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 영통구 매탄동 1190-2,수원-1155,4,,N,37.25420885,127.0395271,9,5.3,28.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 영통구 매탄동 673-85,수원-1156,1,Y,N,37.25146003,127.0416448,9,12,41.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 영통구 매탄동 673-85,수원-1157,1,Y,N,37.25146003,127.0416448,9,11.2,33.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 영통구 동탄원천로 882,경기도 수원시 영통구 매탄동 673-69,수원-1158,1,,N,37.25114085,127.0468796,6,8.3,23.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,경기도 수원시 영통구 권선로 903,경기도 수원시 영통구 신동 532-22,수원-1159,1,Y,N,37.24902792,127.0459226,7,8.1,27.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 영통구 신동 529-15,수원-1160,1,,N,37.248431,127.046163,8,8.3,27.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 영통구 신동 503-54,수원-1161,1,,N,37.24779936,127.0486084,1,3.5,7.6,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 영통구 신동 503-17,수원-1162,1,,N,37.24740322,127.0477742,8,7.5,27.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 영통구 신동 503-17,수원-1163,4,,N,37.24740322,127.0477742,9,8,33.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권선로,,경기도 수원시 영통구 신동 507-19,수원-1164,4,,N,37.24587958,127.0500838,8,9.7,27.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,권중로,경기도 수원시 권선구 권중로 19,경기도 수원시 권선구 권선동 1230-7,수원-1165,1,,N,37.25556657,127.0329264,2,7.2,13.4,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
